,Signal Energy,Fluctuation Index,Skewness Index,Kurtosis Index
0,42258.36987628902,52.20046719897358,-75.02737542775495,-354.75383089890624
1,42333.761061542464,54.66784191447812,-137.61754567673455,-621.3318376914477
2,42370.2309803109,54.22764544184698,-116.30647835269652,-529.3767795995335
3,42371.34970704533,55.3028895252613,-136.58240143191293,-609.577109866231
4,42340.211650517726,56.07557523746872,-152.77553931119036,-672.4528176548814
5,42383.99598888486,56.49046432781088,-161.68030359549073,-706.4211625351819
6,42390.09209635972,57.01697525225456,-173.42048282851667,-750.7199312091822
7,42507.02655844311,54.584597643179954,-109.55150812388416,-495.37031362294795
8,42450.18052220169,55.674542708068884,-130.7056602300906,-579.4546684550317
9,42432.4058300865,56.60228966944756,-147.5549835371366,-643.4304532110026
10,42381.44073736896,58.02855156513373,-174.86781463878862,-743.7892235603865
11,42489.339546087525,55.437992361746936,-112.20552901202181,-499.56096159256464
12,42430.93761285378,56.78130338046481,-137.4133023736272,-597.3173768070801
13,42377.557094410215,57.56375542971129,-152.65941402011052,-654.5701570937061
14,42451.445023751396,54.76339679159203,-92.4140606416756,-416.5138093358406
15,42387.31015645586,55.76154916760119,-109.89040894228964,-486.4146965870681
16,42343.78036846311,57.008320688412525,-130.99068102759514,-567.131645922973
17,42297.02014780474,58.49222401202498,-156.87505377883014,-661.9687420652625
18,42266.61261627701,59.15361488809492,-168.08078651930387,-701.3236939435294
19,42632.33657643076,53.520706560981225,-119.70990677977868,-552.0647069990121
20,42642.29125961081,55.45794691439476,-164.76455929104333,-733.300097781666
21,42599.95632590398,54.66703921380887,-127.82226850480885,-577.1154452551074
22,42572.88070541678,53.91242426956826,-100.17104400383398,-458.6010751498976
23,42495.643699186476,55.15719432814908,-124.02362117246602,-554.9884821429084
24,42430.02579042579,57.32858447220367,-164.79571237985212,-709.5065663911267
25,42474.62976152142,54.45867341442594,-98.08510471168957,-444.5470490217691
26,42376.20709395864,56.94799415693156,-144.46930130152,-626.1506996067305
27,42297.62533271497,58.2771538209738,-168.8105539455881,-714.9620518631968
28,42375.47538315003,55.10103528725674,-100.77040472386712,-451.3931596352796
29,42309.33751523689,57.34899763249003,-139.8963053177333,-602.0910102817306
30,23221.85928118119,31.418990845279016,136.6222583567708,1073.274862569805
31,23236.22127334996,31.63205668152115,135.33736993366304,1056.0197286063449
32,23211.258804758694,31.77179619191787,135.8944672076898,1055.7029541569725
33,23160.973339135755,31.860856844558093,137.5580327195555,1065.639314415603
34,23162.316823506597,32.03114968000446,136.93600246177255,1055.1807220641783
35,23174.21695239034,32.056616233602405,135.60018544191294,1044.057301565817
36,23131.483197883383,32.171527558228306,136.65642978546552,1048.4316369299452
37,23110.78343575485,32.28639424512863,137.6223027726064,1052.0854255693678
38,23079.199998468783,32.35040204442981,138.77042497036177,1058.7635110310446
39,23077.820782996772,32.436003361577626,137.91541180064084,1049.4631490343868
40,23095.214635130636,32.48768494450757,136.4165613874327,1036.4063444834255
41,23097.253991512098,32.60276052288367,135.44389118315055,1025.3845697223544
42,42096.42952633625,55.66004797511944,-72.58615677034132,-321.8784902183829
43,23070.21933832052,32.777714423727865,137.2415463229716,1033.4480856633925
44,23009.339072632803,32.82726801355675,138.40838517847416,1040.6612664817553
45,22988.948537667144,32.93967795711168,139.07512769778194,1042.1058840633111
46,22968.431347552065,33.03600906760767,139.27934459791808,1040.5929216069803
47,23172.045383937795,32.135317080270774,127.78164786091101,981.4487462081813
48,23179.265639427354,32.687654365073605,129.89106192557773,980.7927340119512
49,23113.913466937083,32.845995197734375,132.78083090294712,997.7797519564962
50,23064.04260241474,32.9693717236175,134.82608845028582,1009.3574513300048
51,23033.348609222783,33.10935106640017,136.02060186067888,1013.9948585957326
52,23004.87113620523,33.19041818815118,136.55963752108738,1015.5267332470424
53,23003.00383073383,33.26025035851148,135.63215427014967,1006.5118107238133
54,22974.944121511595,33.38244812218041,136.4617036317283,1008.9608981034936
55,22941.14513320883,33.47520687023992,137.26744463310348,1012.1060221134888
56,22914.506062798948,33.57451769278476,137.96212557237632,1014.2191906175265
57,22919.306014327747,33.64199389547176,138.02976963006287,1012.6812407443846
58,22917.41819518292,33.774670969694924,136.32140281254271,996.2186074317416
59,22889.518069631067,33.831209139489665,137.46547402837712,1002.9004903668034
60,22873.061267090223,33.95487414091677,138.58318814976013,1007.372643196791
61,22833.60172579584,34.07352319568556,139.204799234514,1008.3676305337194
62,22827.238842299394,34.09883866224677,139.10463227831,1006.8939561863339
63,22816.438980197378,34.335650220054326,136.91822531920317,984.232529834762
64,22825.362862101058,34.370083207298045,139.4064155550203,1001.1148573535237
65,22781.38579090754,34.42102132056946,140.13831681386498,1004.881553878239
66,22738.065974668643,34.491912756195184,141.02989742833165,1009.196279257005
67,22721.44145934301,34.561573229518146,141.46151753119534,1010.2446031270327
68,22709.946703362268,34.68271961378793,141.37178579983933,1006.0772500792958
69,22696.279507708423,34.79996446869324,141.68002474285242,1004.8738694463282
70,22663.09170366589,34.873973320763334,142.1213441836255,1005.8647874876651
71,22644.3247321862,34.97436321286517,142.45838516700303,1005.3561309834873
72,22624.18861722069,35.05515583649185,142.8425759539719,1005.7441170550122
73,22607.028453066265,35.16234447055537,143.23677699165316,1005.4452937358901
74,22579.068903039195,35.27255617597779,143.82672928822822,1006.4319148460231
75,22554.995763565432,35.39019554472287,144.20257650332573,1005.707728104118
76,22533.435385011773,35.61209367280899,143.5905633105714,995.1994372272522
77,22608.535883815006,35.42518868762323,142.55433843742722,993.2303834739375
78,22511.956450415528,35.552570013083994,144.9890213066473,1006.5743227320908
79,22463.60584082377,35.679801727577946,147.08426998351305,1017.4791688326541
80,22447.801979228,35.78484603157756,147.47198721676452,1017.1666421510283
81,22453.65973105329,35.81652713952733,146.088527460363,1006.7331462376512
82,22463.827494822763,35.93993311896241,144.9276259765574,995.3037564182986
83,22425.439768547527,36.03322138173026,145.78531045551057,998.6019405277831
84,22386.027370868116,36.19153165221586,146.89667236803626,1001.8131413600717
85,22343.21740039535,36.269513832712704,148.42269950722667,1010.0440662319605
86,22340.426993986224,36.292982845907076,148.41008309864614,1009.3051154131962
87,22351.020654057636,36.39601987049005,146.99789381121585,996.8709683181517
88,22331.175276427755,36.48067335075005,147.13519448625965,995.4866754370466
89,22676.84200264211,37.143581817723785,133.18278754784842,885.0056614674523
90,22524.499363875595,36.000540183026814,142.5898884000367,977.6005592027824
91,22463.95122961112,36.16260058538333,143.2841166536278,977.9578239589778
92,22415.24174031775,36.32827324809726,144.7027186633911,983.1361483983134
93,22368.133008839173,36.44885421934553,146.18681743344163,989.9335887398896
94,22337.701316193823,36.57463464622202,146.8023674570679,990.6831866797459
95,22319.663043928776,36.66944468311003,147.2986327343959,991.4620879198444
96,22295.906415916797,36.77837050238415,147.3685420396797,988.9948565187675
97,22279.34406036645,36.88754224838749,147.6489231047578,987.9439212089688
98,22245.00571808154,36.95561689887833,148.0921178737337,989.0840927786537
99,22233.550941031808,37.06977701124776,148.20589690568673,986.7956808158759
100,22214.46855653198,37.156802051790145,148.57293011976975,986.9225887223425
101,22196.28813270706,37.2787591591769,148.96798725097952,986.3095341751406
102,22185.409727402828,36.99838015294461,147.38368027990765,983.2148202154117
103,22315.249617322428,37.243986955341455,146.31783790225498,969.6674977656319
104,22225.998027041114,37.298114864910715,146.8875649934242,972.030470094722
105,22179.86414165872,37.45875665179642,147.92821304617414,974.718889755714
106,22095.806367613888,37.32049047656676,150.45566482801232,995.0454791557337
107,22102.684659028433,37.650047469656975,149.48029305440664,979.9414816490424
108,22126.61294125608,37.75214401399384,149.1015104446925,974.8148838059751
109,22105.768249874673,37.79916495079306,148.6565489664607,970.6967385855745
110,22070.277027376284,37.964823748837716,149.53269354307923,972.1572020325964
111,22026.69529900514,38.05325056487403,150.3190776169302,974.9987771122098
112,22023.04164487207,38.11714649405685,150.13253440528575,972.1564553554678
113,22026.825329420066,38.16341587810933,149.40115454184604,966.2476333235032
114,22010.718789837658,38.28719197548766,149.75311453570427,965.3928482785062
115,21967.45710468601,38.400591015863064,150.36686257293724,966.4868718017121
116,21936.425198802764,38.51398908480971,151.38494014885612,970.1656639785577
117,21939.53190924927,38.565745198652436,150.84389689063286,965.4010023489399
118,21957.017329604623,38.60971933136357,150.08634493243645,959.4586581695075
119,22013.25234154993,37.81577202435297,147.95413621748256,965.6858532267443
120,22093.92801281008,38.32093000916983,148.14362161323902,954.1763469252348
121,21992.57888836335,38.46232661551214,149.26721156038084,957.8788805004203
122,21937.12894597024,38.6705702705207,150.425010442551,960.1104646081934
123,21886.827715669624,38.77410219780302,151.15960657249323,962.2229959664825
124,21876.428167886257,38.90190737935073,151.11509794754275,958.7793926197268
125,21852.482998220286,39.003632262677684,151.52925246312486,958.8996434938587
126,21820.19068485355,39.09193087224855,151.84063772117833,958.699777404465
127,21783.131066834478,39.20292983291415,152.08568579316733,957.5281373882393
128,21769.616636782874,39.34412798116903,152.264003438523,955.2104167183201
129,21742.50141777569,39.365824971124766,152.56174198831235,956.5507384786491
130,21736.86256361463,39.52434423915577,152.18383756690037,950.3543956010909
131,21703.627739850534,39.61964368747174,152.33062943444793,948.9829303242451
132,21770.915572820122,39.00059484037465,149.89092909259682,948.6059626107215
133,21879.878016583956,39.386600118425974,149.8160244367061,938.839825569617
134,21781.307414066156,39.561160081087124,151.24421788828693,943.6077338876314
135,21719.408918300134,39.70209103127947,151.3434553855809,940.8751408496944
136,21675.587221962345,39.830453425063084,152.24744514342916,943.444794662301
137,21693.973702721913,39.853450688024964,151.907303222721,940.7938135765255
138,21693.779560969506,39.927001204215905,151.1016553329765,934.0803989131687
139,21655.035577961207,40.0986618943721,151.49129160001306,932.4799825017471
140,21619.77311124235,40.27440742111876,152.02469180918834,931.679848388753
141,21574.65565233518,40.36230481728465,152.47467777495055,932.4026430059264
142,21587.242547661877,40.347213303876174,152.27474255960027,931.5283124893567
143,21588.713576666894,40.46039687192925,151.68886313225397,925.3484196122896
144,21543.315323968796,40.58679659370191,152.33879420548755,926.4190316999034
145,21496.83697929174,40.752275618281594,152.54583403240878,923.9111672059176
146,21481.353125972102,40.83215409518672,152.8799554481476,924.1234384793845
147,21499.972160205958,40.81589195828016,152.16911814002455,920.1930772166801
148,21488.483445787246,40.92603709729715,152.26702932646322,918.3070339060688
149,21442.904852704127,40.010838231266725,154.24670766087732,951.5245163625215
150,21706.945610584677,40.260801742022025,151.02592116990263,925.8716874417881
151,21605.874244258943,40.36534161250617,151.53162519611033,926.5660395124194
152,21552.695933583058,40.60007486002461,152.02643123295,924.2170920955455
153,21519.414072996125,40.79921724180218,152.2859552766202,921.2759850626613
154,21488.080482275298,40.91836561466274,152.2702273062741,918.4984908285024
155,21467.15327952249,41.02289556976744,152.50455569510197,917.5679497597188
156,21453.897144005114,41.154101492119494,152.01173331929155,911.6869039793809
157,21422.463693004305,41.237797254336435,152.08525426431504,910.2765999179214
158,21409.07080928495,41.3163181584931,152.16089173604348,908.9984888990713
159,21407.692712747106,41.387530812338795,152.20015565811772,907.6685945666467
160,21392.34016443844,41.47452404623226,151.70406540008725,902.812446895591
161,21377.06298678466,41.55740165132827,151.73365811619345,901.1877342489499
162,21359.003146515213,41.668845141088894,151.7796229427654,899.0497716741033
163,21349.611878901822,41.785837867367526,151.67725160456752,895.9279087516234
164,21341.287897253886,41.82338039000709,151.56509405476044,894.4617860295026
165,21323.96205130925,41.88981644671365,151.44112963620427,892.3127790226034
166,21469.7924203469,40.63583326754883,150.08540305906766,911.6140620064486
167,21608.1928224099,41.415757916183594,146.52548607043397,873.2312854181088
